ra,dec,mjd,plate,fiberID,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,class,z,w1mpro,w2mpro,w3mpro,w4mpro
25.497528,-3.9382313,57743,9330,25,22.18059,21.35786,21.15737,20.94788,20.2047,GALAXY,1.037017,17.024,16.245,12.182,9.276
26.381517,-4.3210563,57711,9331,153,23.41529,23.54651,22.73487,22.91283,22.19269,GALAXY,1.540878,16.849,15.754,12.534,9.063
26.025395,-4.2201942,57711,9331,238,23.5927,23.15144,22.74358,22.19282,21.58238,GALAXY,1.036318,17.233,16.398,12.426,9.215
25.788473,-4.2954191,57711,9331,271,23.38161,22.29886,21.81569,21.63939,21.00053,GALAXY,1.06047,16.37,15.558,12.374,9.26
25.281148,-4.16643,57711,9331,660,22.34243,22.49867,22.20111,21.37321,21.25734,GALAXY,1.011174,16.956,16.711,12.647,9.241
25.387044,-4.584851,57711,9331,323,22.54082,22.26577,21.87799,21.52288,21.26376,GALAXY,1.023357,17.5,16.192,12.813,9.212
26.445456,-4.5552486,57711,9331,141,23.74801,22.59031,22.33023,21.49998,20.71471,GALAXY,1.183082,16.354,16.157,12.621,9.254
25.522147,-4.8125286,57711,9331,331,22.09125,22.4458,22.90417,22.11664,21.43909,GALAXY,1.110107,17.382,16.716,12.871,9.3
26.458689,-2.7778943,57711,9331,901,23.5534,22.49708,21.98271,21.57917,21.44755,GALAXY,1.149444,17.014,16.417,12.148,8.535
25.368643,-3.0421292,57711,9331,625,22.97027,22.85798,22.23362,21.99995,21.57227,GALAXY,1.104681,17.394,16.48,12.711,8.678
25.322486,-3.1295621,57743,9330,970,23.71642,22.81366,23.35354,22.73548,21.97779,GALAXY,1.051649,16.539,15.937,12.488,8.997
25.526949,-3.0800749,57743,9330,991,23.76998,22.55045,22.11314,21.9674,21.19196,GALAXY,1.043036,16.905,17.068,12.797,8.73
25.305218,-3.1628831,57743,9330,972,23.53359,22.91127,22.64963,22.12854,21.44269,GALAXY,1.104217,16.376,15.696,12.721,9.27
25.768834,-2.9380069,57711,9331,708,23.80882,23.3713,22.81241,22.02894,19.96751,GALAXY,1.187312,16.586,16.133,12.842,9.232
25.942283,-3.3346099,57711,9331,798,22.21595,22.6604,22.14908,21.91494,20.80041,GALAXY,1.014469,17.005,16.571,12.176,9.117
25.86891,-3.491597,57711,9331,723,22.24864,22.00698,21.7693,20.61147,20.07473,GALAXY,1.017308,16.393,15.563,12.068,8.527
25.46244,-3.3415122,57743,9330,1000,22.01885,22.10826,21.67334,21.15598,20.54942,GALAXY,1.042892,16.665,16.491,12.51,8.869
25.004767,19.776547,56630,7248,716,23.94641,22.10131,21.79891,21.23878,21.4356,GALAXY,1.013298,16.524,16.04,12.216,9.205
25.088433,19.669156,56630,7248,722,23.08708,22.64765,21.6626,21.23218,20.52469,GALAXY,1.021577,16.173,15.31,11.306,9.193
25.692825,19.5477,56630,7248,888,21.8776,21.58082,21.45938,21.17655,20.57903,GALAXY,1.174163,17.232,16.554,12.882,8.934
25.860404,19.572244,56630,7248,969,23.07209,22.75834,21.99857,22.06052,21.45249,GALAXY,1.227655,17.471,16.738,12.467,9.49
24.873546,18.782931,56626,7247,131,22.43943,22.16466,21.96222,21.44453,20.83241,GALAXY,1.147689,16.253,14.877,11.049,9.13
25.571479,18.802761,56630,7248,151,22.5424,22.70661,22.19388,22.142,21.69274,GALAXY,1.113412,17.543,16.818,13.035,9.373
25.696208,18.751319,56630,7248,101,23.66303,22.43826,22.06849,21.74436,21.40092,GALAXY,1.337452,17.545,17.083,13.069,9.425
25.998725,18.744422,56630,7248,2,22.34298,22.11727,21.95047,21.07796,20.7079,GALAXY,1.508134,17.155,16.564,12.622,9.244
25.006542,18.277203,56626,7247,6,23.41323,22.22044,22.38027,21.46845,20.94053,GALAXY,1.021277,16.862,16.947,12.908,9.322
24.142711,-3.8333918,57743,9330,311,23.28702,22.97659,21.80628,21.45227,20.45959,GALAXY,1.040233,17.128,16.828,12.896,8.916
23.932822,-3.8856108,57743,9330,351,23.12746,22.79308,22.37231,21.92231,20.57799,GALAXY,1.040957,16.849,16.169,12.962,9.326
23.938926,-4.0035984,57743,9330,341,23.67743,23.04334,22.28386,21.41529,20.89811,GALAXY,1.063974,16.376,15.854,12.843,8.82
24.464969,-3.8542091,57743,9330,225,23.12752,23.05544,22.43799,21.81455,20.84813,GALAXY,1.033368,16.894,16.677,12.347,9.229
24.894847,-3.9672891,57743,9330,124,22.87172,21.92683,21.37726,21.11152,19.98093,GALAXY,1.032603,16.926,17.107,12.817,9.3
24.860168,-4.2520686,57743,9330,118,22.39413,21.89054,21.45132,21.10835,20.5912,GALAXY,1.086317,16.339,15.524,12.121,8.648
24.968249,-4.1871232,57711,9331,439,24.60648,22.43749,21.50955,20.98506,21.0069,GALAXY,1.088246,15.794,14.843,11.889,8.549
24.532449,-4.1761726,57711,9331,498,22.97127,23.02429,22.11415,21.88552,21.41078,GALAXY,1.594941,17.607,16.817,12.77,9.072
24.407221,-4.2909824,57743,9330,218,23.25768,22.51305,22.21386,21.58756,21.61169,GALAXY,1.365551,17.537,16.726,13.027,8.907
24.437736,-4.0728358,57711,9331,518,22.19703,21.05461,21.22866,20.60479,19.45391,GALAXY,1.031809,16.729,16.454,12.685,8.81
23.961611,-4.1280436,57743,9330,339,22.68961,22.95281,22.30609,22.22948,20.9543,GALAXY,1.241308,17.418,16.342,13.062,9.06
23.850346,-4.1849014,57743,9330,380,22.81486,22.73353,22.13658,22.12967,21.2498,GALAXY,1.089212,17.19,16.288,12.794,8.815
23.711526,-4.4774583,57743,9330,371,23.85011,22.39399,22.85214,22.04169,20.87275,GALAXY,1.164924,16.972,16.578,12.583,9.267
145.63753,29.710392,58156,10435,993,23.09888,22.57785,21.46465,21.12461,20.79173,GALAXY,1.162146,16.152,15.308,11.032,8.46
145.86548,15.757631,57787,9586,874,23.65292,22.6274,21.7618,21.68849,20.57966,GALAXY,1.232756,16.972,16.531,12.718,9.184
146.07966,15.439619,57787,9586,924,23.40764,22.58914,21.90192,21.58828,22.47666,GALAXY,1.164145,16.932,16.201,12.615,9.028
146.26643,15.488586,57787,9586,958,24.18689,22.92076,22.58365,22.02046,21.01304,GALAXY,1.001032,16.573,16.499,12.409,9.027
145.57105,15.340786,57787,9586,807,24.92029,23.53901,22.85779,21.90896,21.91132,GALAXY,1.205028,16.646,15.737,12.05,9.077
145.57369,15.599031,57787,9586,839,22.99763,22.409,21.72121,21.1901,21.12572,GALAXY,1.381478,16.567,16.873,12.002,8.656
145.39598,15.38687,57787,9586,762,24.76055,22.85788,22.82796,21.81649,20.806,GALAXY,1.025246,17.21,16.146,12.604,9.031
145.18683,15.408874,57787,9586,724,22.97791,21.50779,21.87717,21.5168,20.72256,GALAXY,1.066841,16.63,16.54,12.527,8.957
145.14708,15.560923,57787,9586,715,23.29494,22.95734,22.1355,21.45787,21.04321,GALAXY,1.016256,16.534,16.228,12.568,8.96
145.07533,15.017456,57787,9586,733,25.48042,22.6286,22.84781,21.68312,21.50024,GALAXY,1.365228,16.961,16.367,12.124,8.612
145.2354,15.150434,57787,9586,735,22.84966,22.27967,22.20897,21.1235,21.35273,GALAXY,1.026253,17.133,16.056,12,9.053
145.26979,15.194381,57787,9586,764,22.07312,21.40512,21.1742,21.08247,19.97255,GALAXY,1.348998,14.789,13.058,9.762,7.396
145.62212,15.26626,57787,9586,842,26.08589,22.89096,21.62249,21.31185,21.63538,GALAXY,1.010951,16.922,16.253,12.511,8.554
146.09711,27.886393,58142,10436,235,23.50714,23.03185,22.12414,22.48666,20.94816,GALAXY,1.279493,17.108,16.831,12.625,9.03
146.00966,27.605054,58142,10436,221,24.2054,22.73457,22.29788,21.73832,20.93314,GALAXY,1.096339,16.595,16.491,12.852,9.038
145.96111,27.614668,58142,10436,229,24.3373,23.50222,21.90904,21.68598,20.57497,GALAXY,1.156407,16.65,16.33,12.837,8.635
146.07633,27.571503,58142,10436,227,22.26798,22.5567,21.32337,20.92748,22.30756,GALAXY,1.283908,16.314,15.544,12.242,8.389
144.55905,27.34457,58514,11704,749,23.29785,22.85558,21.59992,20.55868,19.84822,GALAXY,1.802721,16.649,16.639,12.604,9.018
146.08049,26.799127,58526,11703,525,23.2979,24.2446,21.71726,20.6263,19.56864,GALAXY,1.221014,16.612,16.282,12.786,9.157
144.17255,25.766978,58514,11704,365,24.41395,23.37488,22.81752,21.35947,19.94983,GALAXY,1.014941,15.94,15.158,12.004,8.788
144.67095,30.434691,58156,10435,954,22.924,22.82113,21.7878,21.70471,21.33237,GALAXY,1.00941,16.995,16.206,12.674,9.117
143.94547,29.973839,58156,10435,762,23.21767,22.08877,21.47838,21.72913,21.81563,GALAXY,1.175583,17.059,16.496,11.996,9.013
143.60168,29.549678,58156,10435,318,22.55244,23.05868,22.28624,21.99112,20.8553,GALAXY,1.151534,17.453,16.359,12.833,8.602
143.50399,29.764909,58156,10435,694,23.05781,22.54349,22.56562,22.05128,21.696,GALAXY,1.121695,16.977,16.461,12.324,9.167
144.02446,29.637356,58156,10435,239,23.81309,22.6415,21.88287,21.56174,20.59321,GALAXY,1.129412,17.094,16.676,12.656,8.979
144.27448,29.706277,58156,10435,818,23.82071,22.41069,22.00657,21.89313,20.78205,GALAXY,1.275444,17.194,16.671,12.826,8.765
144.45255,29.620717,58156,10435,860,26.03643,22.44865,21.75677,21.99198,21.04342,GALAXY,1.273984,17.43,16.145,12.293,8.509
144.40097,29.712772,58156,10435,856,22.59985,22.57655,21.63799,21.02059,20.30592,GALAXY,1.004289,15.749,15.235,12.34,9.086
144.54645,29.551753,58156,10435,159,22.0591,22.68013,22.51311,21.76482,20.83256,GALAXY,1.133769,16.997,16.234,12.281,9.259
144.81203,29.439602,58156,10435,77,22.95096,23.10765,21.76665,21.20687,20.74799,GALAXY,1.066131,16.626,16.101,12.386,8.725
144.46511,29.088857,58156,10435,143,24.75631,23.34015,22.61753,21.74002,21.02639,GALAXY,1.065963,16.845,15.999,12.809,9.183
144.07998,29.009404,58156,10435,221,22.81071,22.49948,21.42172,20.95616,20.44058,GALAXY,1.000191,16.894,16.941,12.382,9.079
143.64295,27.229007,58514,11704,549,23.87271,24.1464,22.65577,21.38383,19.96153,GALAXY,1.072624,16.501,16.244,12.275,9.007
143.32179,26.788324,58512,11676,963,26.11314,22.20843,21.67524,20.33526,19.49531,GALAXY,1.013835,15.834,15.058,12.427,9.006
143.34696,26.276203,58514,11704,499,25.66802,25.0606,23.22942,21.38713,19.80516,GALAXY,1.684216,16.324,16.341,12.599,8.822
143.66954,25.228154,58514,11704,425,23.23495,22.42094,21.4604,20.30189,19.17464,GALAXY,1.192751,15.032,14.82,12.197,8.485
142.6519,29.966816,58156,10435,571,23.39756,23.2077,22.07922,22.16893,21.08583,GALAXY,1.218691,16.107,15.57,12.094,8.623
142.46811,26.912289,58512,11676,837,26.41315,23.43251,21.7631,20.53601,19.60651,GALAXY,1.107991,17.022,16.688,12.706,8.999
138.28606,26.645952,58510,11677,526,20.82615,20.5399,20.41831,20.30284,20.15458,GALAXY,1.259508,16.804,16.342,12.68,8.496
138.43773,26.476748,58510,11677,567,24.28012,23.39973,22.45874,21.03304,19.774,GALAXY,1.004933,15.579,15.157,12.256,8.746
137.62386,25.776273,58511,11678,897,25.38094,23.55308,21.6418,20.58375,19.9029,GALAXY,1.10935,16.325,15.921,12.024,8.986
138.39526,25.330345,58510,11677,457,23.18796,23.53219,22.96896,21.3256,19.94728,GALAXY,1.351929,16.629,16.518,12.637,8.961
137.77411,25.355876,58511,11678,93,23.42635,23.47784,21.70774,20.34013,19.29713,GALAXY,1.306644,15.366,14.539,12.533,9
138.49646,25.011208,58510,11677,449,27.15967,22.97053,21.57696,20.46005,19.79027,GALAXY,1.486278,15.365,14.923,12.284,9.185
138.14796,39.813205,57448,8831,566,22.60359,21.96014,22.01944,21.87253,21.37912,GALAXY,1.287991,17.473,16.763,12.738,8.989
138.12874,39.274306,57448,8831,437,22.64899,22.78215,21.99459,20.71754,19.49145,GALAXY,1.143114,15.28,14.997,12.181,8.37
138.01303,39.026899,57448,8831,469,25.7285,24.66771,22.25917,21.13924,19.93915,GALAXY,1.037304,15.665,15.254,12.653,8.598
134.85906,30.919382,58140,10434,180,23.27265,22.64905,22.13898,22.37134,21.33407,GALAXY,1.219081,16.721,15.969,12.475,8.917
135.67714,30.924323,58140,10434,21,23.36714,23.61776,22.51846,22.20728,21.84064,GALAXY,1.07129,17.273,16.378,12.586,8.73
135.75209,30.721292,58140,10434,56,23.81035,22.74239,22.21974,21.84932,20.81198,GALAXY,1.043253,17.069,16.761,12.23,9.203
135.44483,30.714698,58140,10434,95,23.87237,22.37458,22.0333,21.52671,20.82151,GALAXY,1.03272,16.596,16.119,12.035,8.397
134.84819,30.64334,58140,10434,163,22.79846,22.03176,21.44346,21.14505,20.9788,GALAXY,1.221949,16.608,15.947,12.12,8.625
135.26778,30.137058,58140,10434,124,24.10035,23.30639,22.27497,21.96307,21.41678,GALAXY,1.029454,16.978,15.601,12.194,9.003
134.47888,16.300509,58488,11087,95,22.45586,22.1051,21.86786,21.52842,21.46552,GALAXY,1.004118,17.228,16.358,12.382,8.733
134.52003,18.075963,58467,11089,247,25.07777,23.11877,21.77537,20.56628,19.82293,GALAXY,1.634032,16.467,15.908,11.725,8.724
135.03189,18.18995,58467,11089,129,23.2776,24.4338,22.84505,21.81468,19.76827,GALAXY,1.227277,15.853,15.252,12.674,9.048
20.607272,-4.5615719,57712,9334,442,25.79526,22.50091,21.66872,21.19868,21.02812,GALAXY,1.149808,16.327,15.216,11.864,8.825
20.792004,-4.6759103,57712,9334,259,23.48767,22.51608,21.65624,21.36021,22.78024,GALAXY,1.023243,16.587,15.431,11.858,8.979
21.988715,-4.411055,57712,9334,104,24.66898,23.59568,22.45868,21.97648,21.34631,GALAXY,1.101085,16.535,15.818,12.549,9.228
21.455248,-4.7682411,57712,9334,273,22.73654,23.23449,21.7537,21.65616,20.69004,GALAXY,1.047233,16.673,16.34,12.634,8.763
20.04105,-2.3657312,58076,9333,797,23.04064,23.24587,22.78274,22.12705,23.16471,GALAXY,1.088887,16.151,15.596,12.563,9.043
20.14305,-2.5653868,58076,9333,840,23.08561,22.52514,22.09647,21.8777,21.05589,GALAXY,1.135486,17.007,15.866,12.51,9.046
20.249011,-2.762272,58076,9333,845,22.0342,22.53974,22.40501,21.81234,21.5653,GALAXY,1.373845,17.089,15.93,12.472,9.042
18.420804,-3.5235978,58076,9333,520,23.15546,22.78321,22.16306,22.22563,21.11678,GALAXY,1.176744,17.212,16.101,12.415,9.152
17.695639,-1.2321945,58072,9332,790,23.36114,22.55822,22.51975,21.99235,21.55025,GALAXY,1.014018,16.833,16.091,12.618,8.268
17.765503,-1.3267834,58072,9332,831,22.61367,22.76864,22.40272,21.79093,21.31851,GALAXY,1.087727,16.645,15.93,11.974,9.028
18.082756,-1.5424307,58072,9332,878,22.42805,22.2438,21.59876,22.22316,21.4644,GALAXY,1.125242,16.955,16.158,12.617,9.072
18.715778,-1.5426015,58072,9332,951,22.29397,22.57203,21.86114,21.66697,21.11675,GALAXY,1.19108,16.375,14.94,11.414,8.973
17.511428,-2.1730361,58072,9332,733,22.86547,22.65737,23.15728,22.9838,24.50142,GALAXY,1.311468,16.92,16.432,12.689,8.584
17.799341,-2.0485789,58072,9332,814,26.22916,22.54057,21.7148,21.11742,20.40923,GALAXY,1.063659,16.044,15.626,12.397,8.95
18.166997,-2.1322149,58072,9332,889,22.16568,22.42824,22.15808,21.45359,22.51667,GALAXY,1.055913,17.235,16.577,12.017,8.796
18.494323,-2.2117537,58072,9332,935,24.21681,22.73654,22.46355,21.88634,21.10465,GALAXY,1.1278,16.526,15.196,12.076,8.848
18.902719,-2.0670823,58072,9332,992,24.44094,21.67711,20.98494,20.30074,19.5915,GALAXY,1.027451,17.146,16.115,11.908,8.304
153.64294,18.865377,57808,9571,990,24.48693,23.56221,21.84159,21.431,20.17035,GALAXY,1.041525,17.246,16.616,12.056,9.009
153.73816,17.596828,57837,9572,380,24.45778,23.07748,22.74005,21.17654,22.73273,GALAXY,1.006537,16.974,16.882,12.431,8.905
153.7873,19.581132,57837,9572,664,22.83096,22.03671,22.32565,21.76516,22.49369,GALAXY,1.159725,16.911,15.688,12.679,9.015
152.12752,18.92999,57808,9571,732,22.9006,22.60828,21.84065,21.9997,20.89755,GALAXY,1.139332,16.893,16.582,12.608,8.724
152.74528,18.472173,57837,9572,510,23.9722,22.9001,22.27901,21.84378,21.12617,GALAXY,1.309459,15.981,15.401,12.527,8.983
151.65194,18.57754,57808,9571,397,22.32055,22.61486,22.01885,21.20188,20.41302,GALAXY,1.022025,16.972,16.063,11.869,8.531
152.23226,18.189204,57808,9571,270,22.2315,23.21433,21.64397,21.59303,20.62761,GALAXY,1.172173,17.292,16.855,12.43,9.113
152.65477,18.20659,57837,9572,518,24.08727,23.30567,21.74177,20.8207,20.92369,GALAXY,1.071123,17.238,16.489,12.607,8.453
152.99037,17.995557,57808,9571,101,24.87278,22.99726,22.00829,21.46602,20.99934,GALAXY,1.016354,17.068,16.482,12.018,8.862
152.17653,17.720574,57808,9571,336,22.89331,22.58196,21.7489,20.89555,21.2264,GALAXY,1.153113,16.818,16.338,12.149,8.519
152.25413,17.614008,57808,9571,328,23.33837,22.61818,21.92756,21.8788,21.10592,GALAXY,1.066593,16.787,15.545,12.381,8.676
152.98145,17.476983,57837,9572,466,23.81964,22.83913,22.39549,22.52895,21.30795,GALAXY,1.304059,16.263,15.607,12.535,8.892
152.24565,19.813894,57808,9571,744,23.98784,22.88584,22.21831,22.03398,21.49961,GALAXY,1.061317,17.048,16.666,12.089,8.613
152.71744,19.352055,57808,9571,859,21.71328,22.84772,22.12511,22.02477,21.80779,GALAXY,1.172006,17.107,16.843,12.452,8.975
152.39069,19.244512,57808,9571,779,22.63591,23.26748,22.01526,20.89842,20.34225,GALAXY,1.012333,16.434,16.243,12.092,8.921
151.85418,19.007136,57808,9571,667,25.68888,22.8862,21.97283,21.73848,20.6017,GALAXY,1.070437,16.569,15.655,12.303,8.968
152.36337,19.138725,57808,9571,790,23.95245,23.13225,21.98945,21.68241,21.3565,GALAXY,1.026827,16.285,15.882,12.632,9.011
152.17832,18.973564,57808,9571,729,23.03263,22.02376,21.35261,20.90076,20.33332,GALAXY,1.214443,16.084,15.168,12.582,9.113
152.74403,19.073798,57808,9571,886,23.50342,23.19711,22.71544,22.69429,21.83667,GALAXY,1.045056,16.866,16.107,12.656,8.785
152.56346,18.95222,57808,9571,862,22.48665,21.69209,21.00278,20.70749,20.04249,GALAXY,1.082673,16.834,16.871,12.573,8.728
152.58837,19.079944,57808,9571,867,22.91556,22.47133,22.11815,21.19181,20.59603,GALAXY,1.124595,16.334,15.475,12.641,8.928
150.47895,18.909553,57805,9570,927,25.32207,22.40343,22.82077,21.66545,22.53846,GALAXY,1.088824,17.106,16.961,12.466,9.154
150.36182,18.865037,57805,9570,891,21.42335,21.68636,21.3811,21.02626,20.69268,GALAXY,1.016106,17.027,16.65,12.108,8.992
150.18725,18.664113,57805,9570,857,23.79305,22.60992,21.8559,21.52513,20.64021,GALAXY,1.138952,16.594,16.378,12.665,9.013
150.38884,18.916277,57805,9570,894,22.28746,22.35547,21.33834,21.14031,20.76505,GALAXY,1.182798,15.772,15.483,12.323,8.951
150.22743,18.7916,57805,9570,896,23.81647,22.92682,22.15195,21.69379,22.19874,GALAXY,1.140684,15.843,13.983,10.498,8.74
150.91285,18.766931,57805,9570,996,22.91553,22.45942,21.63852,21.87217,21.13118,GALAXY,1.365124,16.622,15.678,12.496,8.545
150.88626,18.909497,57805,9570,988,22.84451,22.79289,22.28195,22.24611,21.08751,GALAXY,1.181595,16.044,15.415,12.102,8.909
150.34663,18.579444,57805,9570,899,24.3389,23.3368,23.58873,22.27662,21.64832,GALAXY,1.610714,16.512,16.142,12.452,9.118
150.66593,18.095253,57808,9571,488,22.73664,22.68772,22.2124,21.40552,21.02796,GALAXY,1.160899,17.015,16.517,12.133,9.223
150.83922,18.089099,57808,9571,460,21.54618,22.30226,21.68908,21.2497,22.55255,GALAXY,1.145576,16.304,15.947,12.169,8.559
150.01823,19.783788,57805,9570,826,24.08252,22.77116,22.71445,21.64467,21.05748,GALAXY,1.180485,17.243,16.744,12.213,9.05
149.94313,19.633482,57805,9570,786,23.23376,22.9217,21.96839,21.69655,20.9767,GALAXY,1.050826,16.999,16.748,12.566,8.922
150.04752,19.823639,57805,9570,824,22.16486,22.17016,21.60969,21.20258,20.61496,GALAXY,1.129279,15.702,14.682,11.606,8.825
150.709,19.231771,57805,9570,955,22.66071,22.45617,21.90993,20.99434,21.21841,GALAXY,1.501786,17.262,16.391,12.357,8.943
150.68205,19.282978,57805,9570,951,22.16426,22.28975,21.94236,21.6209,21.07047,GALAXY,1.170173,15.996,15.47,11.967,8.651
150.10083,19.4451,57805,9570,830,23.56964,22.90256,22.8516,22.76693,21.71613,GALAXY,1.457015,16.542,14.814,12.046,9.02
149.73322,19.329117,57805,9570,751,24.92937,22.39578,22.5023,22.2584,20.88767,GALAXY,1.143123,16.6,16.29,12.02,8.771
149.78735,19.168248,57805,9570,753,24.74946,23.04464,20.93349,20.68772,21.95105,GALAXY,1.01602,16.553,15.798,12.267,8.724
19.08937,3.3728116,57712,9434,471,21.51686,22.48112,21.57612,20.78845,20.75083,GALAXY,1.514862,16.878,16.489,12.324,9.064
19.006386,3.049247,58108,9435,118,24.0131,22.73622,22.19303,21.71589,21.26484,GALAXY,1.537247,15.817,14.433,11.27,8.828
19.252915,3.1667272,57712,9434,426,22.86132,22.6466,21.5737,21.45177,20.27368,GALAXY,1.083573,17.459,16.548,12.606,9.019
19.224904,3.16539,58108,9435,49,22.64295,22.90004,22.35531,21.823,21.87114,GALAXY,1.083837,15.86,14.931,11.567,8.23
19.775357,2.9716715,57712,9434,303,22.99922,23.42829,23.74513,23.29445,22.27233,GALAXY,1.089391,17.256,15.932,12.042,9.192
19.565886,3.1025878,57712,9434,343,24.33691,22.56661,21.7191,21.50906,20.982,GALAXY,1.174522,16.795,16.629,12.639,8.951
19.764607,3.0298065,57712,9434,309,23.90063,23.06437,22.58697,21.76401,21.15791,GALAXY,1.032936,16.594,16.383,12.172,9.041
19.798552,2.5688123,57712,9434,296,23.9687,22.08396,21.84967,21.40605,20.25722,GALAXY,1.190773,16.062,15.19,12.685,8.893
18.987227,2.3753125,57712,9434,449,22.53908,22.47048,22.34575,21.76542,21.50294,GALAXY,1.166108,16.602,15.708,12.382,8.613
19.483497,2.2286562,57712,9434,367,21.99792,22.17964,21.82371,21.7044,21.72377,GALAXY,1.335357,17.504,15.751,12.786,8.871
19.512709,1.068226,57363,8790,666,27.23212,22.05665,21.30464,21.378,20.71703,GALAXY,1.51966,16.523,15.525,12.464,8.606
19.272462,1.0989443,57363,8790,624,21.78379,21.77579,21.70084,21.6329,20.95816,GALAXY,1.111285,17.367,16.637,12.484,9.233
19.783936,0.90781231,57363,8790,710,24.29026,23.54922,22.68738,21.77077,20.67505,GALAXY,1.109157,16.851,15.836,12.056,8.966
19.803312,0.61496779,57363,8790,720,23.02243,22.74306,22.18701,21.79733,20.68052,GALAXY,1.0172,17.134,15.449,12.093,9.149
19.706933,0.72416589,57363,8790,715,23.41228,22.27525,21.57294,21.11839,20.62146,GALAXY,1.373256,16.328,15.393,12.615,8.605
19.019949,0.3632143,57358,8789,986,22.91582,22.75533,21.95264,21.59525,21.01884,GALAXY,1.332763,16.701,15.621,12.28,8.851
19.169827,-0.0430134,57358,8789,26,23.13663,22.79159,21.99078,21.7703,20.42397,GALAXY,1.138778,16.362,15.321,12.056,8.743
19.169827,-0.0430134,57363,8790,440,23.13663,22.79159,21.99078,21.7703,20.42397,GALAXY,1.138725,16.362,15.321,12.056,8.743
18.956245,0.1047253,57363,8790,539,23.07059,22.13839,21.50323,20.85797,20.30634,GALAXY,1.6635,15.854,15.124,12.397,8.297
19.177961,-0.0812515,57363,8790,435,24.0042,23.40807,23.17227,23.03854,22.23925,GALAXY,1.626601,14.634,13.839,11.541,8.866
19.451723,0.089572365,57363,8790,656,21.722,21.55592,21.28414,20.82048,20.2275,GALAXY,1.07073,17.184,16.181,12.622,9.077
20.258343,-0.3304195,57363,8790,192,23.79782,24.51076,23.24078,22.40419,21.00826,GALAXY,1.045232,16.827,15.206,11.757,8.74
20.326969,-0.2728709,57363,8790,185,24.67581,24.2756,23.19078,21.84201,20.76323,GALAXY,1.448789,16.222,15.312,12.137,8.689
20.035612,-0.3952971,57363,8790,236,24.00887,23.25471,22.79852,22.29213,21.30291,GALAXY,1.116088,16.331,15.583,12.805,8.815
19.14327,-0.25812265,57358,8789,15,21.87148,22.00797,21.6439,21.4002,21.02299,GALAXY,1.154905,16.917,16.338,12.142,8.891
19.129024,-0.3549188,57363,8790,429,24.28869,23.23693,22.95756,22.41585,22.22121,GALAXY,1.273578,16.303,15.633,12.68,9.05
19.129024,-0.3549188,57358,8789,12,24.28869,23.23693,22.95756,22.41585,22.22121,GALAXY,1.273285,16.303,15.633,12.68,9.05
19.799257,-0.61103709,57363,8790,300,26.03491,23.28204,22.10307,21.92988,21.75097,GALAXY,1.47156,17.253,16.035,12.614,9.074
19.547739,-0.5337815,57363,8790,341,25.10546,23.44415,22.75702,21.69016,20.70651,GALAXY,1.394773,16.729,15.001,12.256,8.877
19.927139,-0.64974668,57363,8790,260,24.24928,23.88774,23.04077,21.82509,21.17014,GALAXY,1.103552,16.109,14.723,10.941,8.122
19.119204,-0.97149321,57363,8790,412,25.01958,23.66657,22.2235,21.47971,20.65671,GALAXY,1.113276,15.666,14.883,11.915,8.341
20.365499,-1.1229201,57363,8790,170,23.29992,23.53024,23.54887,22.42932,21.6958,GALAXY,1.361948,17.168,15.92,12.756,8.988
